time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1493672400,7215.4,7244.7,7214.4,7241.8,,,834
1493686800,7241.6,7243.1,7231.6,7238.9,,,2502
1493701200,7239.1,7262.9,7220.6,7243.9,,,16038
1493715600,7243.8,7263.8,7238.3,7259.2,,,10062
1493730000,7259.1,7273,7244.9,7271,,,15161
1493744400,7271.3,7271.3,7255.5,7265.5,,,2863
1493758800,7255.8,7263.4,7254.5,7261.9,,,657
1493773200,7261.8,7262.8,7236.8,7243.4,,,3790
1493787600,7244.4,7255.7,7231.2,7238.1,,,9952
1493802000,7238.2,7248.6,7232.1,7238.6,,,8153
1493816400,7238.5,7250.1,7227.5,7248.6,,,14003
1493830800,7248.8,7262.1,7244.1,7257.1,,,6643
1493845200,7254.4,7259.9,7247.5,7249.8,,,1444
1493859600,7250.9,7258.9,7247.3,7258.9,,,3091
1493874000,7258.8,7290.8,7255.7,7267.6,,,16192
1493888400,7267.8,7284.7,7257.9,7259.6,,,9660
1493902800,7259.2,7264.5,7233,7255.2,,,15198
1493917200,7255.3,7269.3,7252.1,7267.7,,,5466
1493931600,7257.5,7264.1,7253.6,7254.6,,,355
1493946000,7254.6,7262.1,7237.1,7244.4,,,1390
1493960400,7246.7,7270.4,7233.7,7269.3,,,9549
1493974800,7269.5,7281,7247.1,7274.9,,,14673
1493989200,7275,7311.9,7273.7,7308.8,,,17948
1494003600,7308.8,7322.3,7301.8,7322.3,,,4530
1494194400,7310.8,7339.7,7310,7322.2,,,2093
1494208800,7322.7,7341.6,7322.7,7337.1,,,3580
1494223200,7337,7338.7,7290.4,7301,,,21056
1494237600,7301.2,7329.3,7301.2,7322,,,14135
1494252000,7322.1,7323.6,7294.3,7312.5,,,10585
1494266400,7312.6,7317.3,7311,7315.3,,,1649
1494277200,7308.6,7313.7,7303.5,7310,,,487
1494291600,7311.6,7314.8,7304.7,7306,,,926
1494306000,7305.9,7338.5,7304.3,7337.6,,,11360
1494320400,7337.5,7367.1,7334.9,7362,,,9781
1494334800,7362.1,7363.8,7343.1,7344.5,,,10555
1494349200,7344.6,7355.5,7335.5,7355.5,,,1482
1494392400,7347.2,7362.4,7339.3,7352.7,,,4919
1494406800,7352.9,7392.9,7351.7,7388.4,,,2841
1494421200,7388.1,7407.5,7382.8,7393.2,,,4155
1494435600,7393.3,7401,7391.5,7400.3,,,1279
1494478800,7385.5,7396.6,7375.8,7393.8,,,4650
1494493200,7393.7,7406.3,7383.8,7396.3,,,6456
1494507600,7396.4,7409.5,7377.7,7404,,,4624
1494522000,7403.9,7408,7397.3,7406.4,,,1676
1494565200,7397,7417.5,7392.2,7412.9,,,3993
1494579600,7412.9,7420.4,7400.9,7417.5,,,3648
1494594000,7417.6,7444.9,7411,7440.5,,,3936
1494608400,7440,7447.4,7436.3,7445.3,,,1145
1494828000,7453,7468.6,7443.9,7457,,,5060
1494842400,7457.1,7459,7447.5,7458,,,3183
1494856800,7458.2,7471.6,7454,7470.4,,,3039
1494871200,7469.9,7473.6,7463.9,7472,,,760
1494910800,7462.6,7492.6,7458.1,7492.6,,,4143
1494925200,7493.1,7524.6,7492.6,7520.7,,,4814
1494939600,7520.8,7543.2,7520.7,7530.7,,,5271
1494954000,7530.4,7532.2,7518.5,7529.8,,,1560
1494997200,7506.9,7543,7497.4,7535.5,,,5026
1495011600,7535.5,7537.6,7513.3,7513.3,,,3542
1495026000,7512.8,7523.1,7490.3,7510.7,,,10128
1495040400,7510.7,7512.4,7460.4,7460.4,,,3932
1495083600,7463.4,7495.5,7434.6,7442.6,,,9136
1495098000,7442.6,7442.6,7399.6,7420.6,,,9949
1495112400,7420.6,7455.6,7411.1,7450,,,8195
1495126800,7450.1,7491.3,7444.5,7476.8,,,3868
1495170000,7478.1,7484.5,7466.7,7471.5,,,5296
1495184400,7471.7,7496.3,7465,7468.9,,,5952
1495198800,7468.9,7490.6,7466.5,7488.5,,,5810
1495213200,7488.6,7499.6,7480.6,7498.3,,,2650
1495432800,7496.3,7505.8,7484.8,7496.2,,,5443
1495447200,7495.7,7515.6,7490.2,7503.4,,,3622
1495461600,7503.5,7507.1,7490.2,7503.2,,,3234
1495476000,7503.2,7510.8,7502.2,7507,,,848
1495515600,7493.5,7522.1,7485.6,7508.8,,,6711
1495530000,7509.1,7517.4,7503.5,7510,,,3026
1495544400,7510,7517.4,7481.9,7493.5,,,5477
1495558800,7493.6,7510.2,7493,7509.8,,,1386
1495602000,7494.5,7510.9,7477.9,7502.6,,,3780
1495616400,7502.6,7516.4,7496.9,7509.9,,,3834
1495630800,7509.9,7523.5,7502.9,7514.4,,,5703
1495645200,7514.5,7524.6,7508.4,7520.7,,,2231
1495688400,7534.4,7542.3,7498.1,7515.7,,,6706
1495702800,7515.7,7531.6,7507.2,7508.1,,,4877
1495717200,7508.1,7528.9,7501.1,7514.8,,,6485
1495731600,7514.6,7528.1,7513.6,7524.6,,,2221
1495774800,7520.1,7536.6,7516.1,7526.4,,,4863
1495789200,7526.4,7551.4,7516.6,7549.6,,,4923
