time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1695780000,4283.7,4287.9,4279.9,4287.8,,,3895
1695794400,4287.9,4294.7,4284.2,4287.2,,,7924
1695808800,4287.5,4293.2,4280,4282.5,,,12803
1695823200,4282.7,4284.7,4236,4246,,,21888
1695837600,4246.2,4288.7,4239,4281.7,,,16584
1695852000,4281.1,4285.1,4273.3,4282.1,,,5439
1695866400,4281.8,4282.6,4266.8,4281.3,,,6537
1695880800,4281.6,4281.6,4260.9,4276.6,,,15907
1695895200,4276.4,4286.9,4260.1,4278.4,,,25076
1695909600,4278.6,4314.4,4264.4,4293.1,,,26842
1695924000,4293.4,4309.6,4286.1,4301.1,,,13335
1695938400,4301.3,4305.9,4286.7,4290.4,,,4065
1695952800,4290.7,4302.4,4290.4,4298.9,,,4010
1695967200,4298.7,4318.2,4298.3,4317.3,,,10981
1695981600,4317.5,4330.5,4309.2,4325.5,,,17944
1695996000,4326.6,4329.2,4272.7,4272.7,,,30456
1696010400,4272.5,4300.5,4270.5,4290.4,,,18644
1696197600,4306.8,4314.9,4300.1,4312.1,,,9342
1696212000,4312.4,4314.6,4300.4,4301,,,4374
1696226400,4300.9,4317.1,4288.1,4290.1,,,12975
1696240800,4289.6,4290.4,4271.1,4280,,,17537
1696255200,4279.8,4298.9,4256.9,4267.4,,,40933
1696269600,4267.1,4290.6,4257.9,4288.6,,,17365
1696284000,4286.1,4290.5,4279.2,4285.5,,,7437
1696298400,4285.2,4288.2,4275.7,4279.7,,,6275
1696312800,4279.5,4297.5,4279.5,4288.5,,,12258
1696327200,4288.6,4294,4254.5,4275.4,,,21215
1696341600,4275.5,4275.9,4218.8,4220.3,,,37368
1696356000,4220.5,4231.5,4213.3,4224.7,,,14646
1696370400,4224.5,4231,4208.7,4215.5,,,9368
1696384800,4215.6,4220.2,4208,4210.7,,,9176
1696399200,4210.6,4229.5,4198.2,4228.2,,,20992
1696413600,4228.5,4245.5,4221.2,4237.1,,,22346
1696428000,4235.1,4255.5,4217.2,4233.5,,,33862
1696442400,4233.2,4266.5,4228.2,4253.7,,,13724
1696456800,4253.5,4261.2,4248.9,4260.9,,,7534
1696471200,4260.7,4264.2,4257.1,4259.2,,,5933
1696485600,4259.4,4260.4,4239.9,4244.3,,,14530
1696500000,4244.6,4264.7,4240.7,4250.4,,,23791
1696514400,4250.7,4251.2,4220.4,4250.2,,,29114
1696528800,4249.9,4263.2,4248.1,4251.5,,,11965
1696543200,4250.7,4253.7,4247.2,4252.2,,,6466
1696557600,4252.3,4255.5,4245,4245.2,,,4870
1696572000,4245,4259.7,4244.7,4259.5,,,11892
1696586400,4259.7,4267.7,4205,4227.5,,,33416
1696600800,4227.7,4308,4214.2,4307,,,35666
1696615200,4306.7,4321,4302.7,4307.2,,,10257
1696802400,4275.3,4283.5,4267.1,4274.6,,,13376
1696816800,4274.8,4276.9,4268.6,4276.6,,,4940
1696831200,4276.8,4287.4,4264.4,4281.9,,,19395
1696845600,4282.2,4301.9,4273.4,4299.7,,,19206
1696860000,4299.4,4332.7,4280.9,4332.4,,,22218
1696874400,4332.7,4340.2,4327.2,4333.6,,,10235
1696888800,4333.8,4343,4332.8,4340.5,,,4369
1696903200,4340.3,4341.8,4336,4337.5,,,4151
1696917600,4337.3,4346.3,4331.8,4342.6,,,16390
1696932000,4342.3,4347.8,4331.7,4347.8,,,16660
1696946400,4348.3,4384.3,4348.3,4366.3,,,20535
1696960800,4366.6,4369.3,4354.8,4356.8,,,10490
1696975200,4357.1,4361.6,4355.6,4357.8,,,4682
1696989600,4357.6,4360.8,4356.6,4357.8,,,4029
1697004000,4357.6,4367.6,4354.8,4365.8,,,14914
1697018400,4366,4376.6,4360.6,4366.8,,,17826
1697032800,4366.6,4370.1,4343.3,4349.8,,,18914
1697047200,4349.6,4385.6,4349.4,4384.8,,,9668
1697061600,4382.6,4388.3,4381.6,4386.3,,,3935
1697076000,4386.1,4389.6,4384.8,4388.8,,,2808
1697090400,4388.6,4393.8,4384.3,4392.6,,,9100
1697104800,4392.3,4396.6,4360.9,4364.1,,,19170
1697119200,4364.4,4383.6,4333.1,4333.9,,,25595
1697133600,4334.1,4352.6,4321.9,4346.8,,,12996
1697148000,4348.3,4353.3,4345.3,4352.3,,,5420
1697162400,4352,4355.3,4350,4351.8,,,3826
1697176800,4351.5,4358.3,4334.1,4335.1,,,12718
1697191200,4334.9,4374.6,4332.3,4369.1,,,20774
1697205600,4368.9,4368.9,4308.1,4323.3,,,31782
1697220000,4323.1,4334.1,4312.8,4317.8,,,18241
1697407200,4326.2,4341.1,4326.2,4336.3,,,10104
1697421600,4336.5,4340.6,4328.6,4333.6,,,6076
1697436000,4333.8,4343.6,4323.4,4334.4,,,15768
1697450400,4333.9,4358.9,4329.4,4354.1,,,16073
1697464800,4354.4,4383.1,4349.4,4376.4,,,21142
1697479200,4376.6,4381.1,4367.9,4375.6,,,9151
1697493600,4375.8,4376.3,4366.8,4367.8,,,5083
1697508000,4367.7,4369.1,4362.8,4367.8,,,4769
1697522400,4368.1,4372.4,4357.4,4363.9,,,10574
1697536800,4364.1,4365.6,4335.6,4338.1,,,19019
1697551200,4337.9,4392.9,4336.9,4360.1,,,27235
1697565600,4360.4,4372.8,4353.4,4369.3,,,14013
1697580000,4368.6,4369.1,4356.3,4361.8,,,6193
1697594400,4362.3,4369.3,4362.3,4368.6,,,6588
1697608800,4368.3,4369.1,4355.6,4357.3,,,13683
1697623200,4356.8,4359.1,4346.1,4351.1,,,15640
1697637600,4350.6,4362.8,4321.6,4335.6,,,31553
1697652000,4335.8,4343.6,4301.3,4317.6,,,16443
1697666400,4317.2,4319.4,4309.2,4310.2,,,7168
1697680800,4310,4311.9,4300.2,4303.2,,,5210
1697695200,4303.4,4312.5,4291.5,4311,,,17729
1697709600,4310.7,4323.2,4305,4316.5,,,18850
1697724000,4316.7,4337.2,4286,4303.2,,,51553
1697738400,4303,4308.7,4263.9,4266.9,,,21500
1697752800,4269,4269.3,4259.3,4264.8,,,8530
1697767200,4264.5,4270.5,4264,4264.8,,,5548
1697781600,4264.5,4275.5,4255.3,4264.5,,,16786
1697796000,4264.4,4273.6,4253.5,4258.8,,,20255
1697810400,4258.6,4262.3,4226.8,4250.1,,,32917
1697824800,4249.8,4250.8,4215,4217.8,,,16205
1698012000,4232.6,4235.1,4221.8,4233,,,6908
1698026400,4232.8,4233.5,4227,4231.7,,,3651
1698040800,4232,4233.5,4189,4190.7,,,16576
1698055200,4190.5,4216.3,4187,4215.8,,,21824
1698069600,4215.5,4254.3,4210,4239.3,,,29722
1698084000,4239,4242.5,4212,4223.7,,,16666
1698098400,4224.9,4228.9,4216.6,4218.9,,,7113
