time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
27/03/2025,22677.6,22760.95,22482.95,22677.6,22159.18827,19971.341119265348,21087.53171327914,23750.20022942059,22418.865971349864,20643.753627255566,24193.97831544416,20199.97554123199,24637.756401467737,16502.75939,22801.982395997693,22902.859883212106,22677.6,22760.95,22482.95,22677.6,22677.6,22760.95,22482.95,22677.6,22417.23093,62.40977795518949,81.58134602,43.238209891038885,76.78845400330243,48.03110190707654
28/03/2025,22642.7,22698.8,22395.25,22474.2,22170.438684196535,19992.733075510943,21097.31999,23767.386497751846,22432.353244077123,20652.30890584416,24212.39758231009,20207.297821285916,24657.40866686833,16514.94560329502,22650.112631115626,22810.501285187147,22642.7,22698.8,22395.25,22474.2,22642.7,22698.8,22395.25,22474.2,23493.75,62.32133172674901,81.39344208,43.24922137704592,76.62541448902633,48.01724896
31/03/2025,22404.3,22404.3,21991.85,22281.9,22174.419445475232,20012.29860478008,21106.597339788437,23784.16149877906,22445.37941928375,20660.33664662333,24230.422191944166,20214.07595345823,24676.68288510927,16526.506475892937,22479.510529242736,22696.609420036984,22404.3,22404.3,21991.85,22281.9,22404.3,22404.3,21991.85,22281.9,23471.78,62.20692567662699,81.18753655823151,43.22631479502246,76.44238383783038,47.97146751542359
01/04/2025,22236.9,22596.65,22233.75,22517.28,22186.66446527969,20033.70870217512,21115.39581003071,23800.650684735145,22458.023247382927,20667.85333,24248.193163852553,20220.31085,24695.735642969954,16538.49578802001,22497.010067697713,22657.971295808667,22236.9,22596.65,22233.75,22517.28,22236.9,22596.65,22233.75,22517.28,23412.5828,62.06131825995748,80.94065147812105,43.18198504179391,76.22081817358016,47.90181835
02/04/2025,22516.8,22682.57,21884.13,21985.8,22179.490734376843,20050.393243182174,21123.62055,23816.85221906306,22470.23638347108,20674.748602681775,24265.724164260388,20225.87665748445,24714.596109457714,16549.924271580025,22260.153684516157,22513.145990374636,22516.8,22682.57,21884.13,21985.8,22516.8,22682.57,21884.13,21985.8,23355.75349,61.90638857060187,80.68392384378255,43.12885329742119,75.98954002548737,47.82323711571636
03/04/2025,21802.9,22162.1,21598.11,21620.04,22159.510351006244,20063.80902742848,21131.482632180414,23833.060495092308,22482.27156363636,20681.21965502843,24283.32347224429,20230.95667787645,24733.586449396273,16560.53863,21963.573038476985,22320.718332949367,21802.9,22162.1,21598.11,21620.04,21802.9,22162.1,21598.11,21620.04,23267.45608,61.73413353141567,80.42532295560775,43.04294410722359,75.75252559955973,47.71574146327161
04/04/2025,21661.4,21715.8,20330.9,20340,22094.52783847031,20066.169634031656,21139.368360421282,23849.734030763288,22494.551195592285,20687.640748697613,24301.461642486956,20235.913136973944,24753.189254210625,16569.111559906134,21211.33113,21893.954888367778,21661.4,21715.8,20330.9,20340,21661.4,21715.8,20330.9,20340,23133.90839,61.53795246917582,80.16967563614446,42.90622930220718,75.51174484,47.56416009394934
07/04/2025,19593.5,20839.5,18825,19981,22019.04470138208,20065.441688441642,21147.973547010562,23867.55035601975,22507.761951515156,20694.710745509034,24320.81315752128,20241.44794,24774.07595902281,16575.817474427244,20641.288009973818,21481.791682772862,19593.5,20839.5,18825,19981,19593.5,20839.5,18825,19981,22853.60755318016,61.31123843584317,79.92563614765201,42.69684072403434,75.27203672,47.350440151986554
08/04/2025,20135.2,20472.6,19394.3,19640.14,21934.083819189862,20061.806631275475,21158.06264498631,23887.11431809908,22522.588481542694,20703.220699467514,24341.956263617874,20248.37875394872,24796.79820913667,16582.41638642233,20177.431150229753,21084.991389270595,20135.2,20472.6,19394.3,19640.14,20135.2,20472.6,19394.3,19640.14,22370.174646798543,61.05414011023292,79.68864729119393,42.419632929271906,75.03002049595369,47.07825972451216
09/04/2025,19410.1,21520.7,19305.1,21489.56,21918.20796850451,20074.009651520984,21169.88035599048,23908.502586158265,22539.191471074373,20713.443317629186,24364.93962451956,20257.006279267887,24821.37666288086,16590.89689,20785.373194533408,21172.159307602215,19410.1,21520.7,19305.1,21489.56,19410.1,21520.7,19305.1,21489.56,21944.75368918272,60.77009046126955,79.42894818745509,42.11123273508401,74.76423376,46.775947166630395
10/04/2025,21455.5,21472.4,20150.1,20694.5,21874.50411248649,20079.312987832775,21182.894077158908,23931.134793364505,22557.014435261706,20724.853957791307,24389.174912732105,20266.81383842371,24847.215032099703,16599.361339297866,20743.26937548643,21069.24334622711,21455.5,21472.4,20150.1,20694.5,21455.5,21472.4,20150.1,20694.5,21570.383246480793,60.496377754872526,79.1764729,41.816282611919256,74.50644911208748,46.486306397657565
11/04/2025,20508.8,20906.8,20105.9,20691.7,21832.261108469116,20084.547064859846,21197.121572075885,23954.966412497088,22576.043992286486,20737.480765339016,24414.607219233956,20277.839958602148,24874.248025970825,16607.39529,20719.375996751427,20987.898262358056,20508.8,20906.8,20105.9,20691.7,20508.8,20906.8,20105.9,20691.7,21520.7,60.2321639,78.93486200672425,41.529465798193755,74.25918748065793,46.205140324260064
14/04/2025,20845.85,21057.65,20702.5,20937.9,21800.319640309506,20091.840679690104,21212.745053586885,23980.0853,22596.41517465564,20751.521679897298,24441.308669413986,20290.298306207715,24902.53204310357,16616.083458130528,20820.623621394097,20977.12569045216,20845.85,21057.65,20702.5,20937.9,20845.85,21057.65,20702.5,20937.9,21472.4,59.972282121599626,78.70888725301587,41.23567699018337,74.02473597016181,45.91982827303743
15/04/2025,20922,21329.75,20868,21261.1,21781.06179601274,20101.834349094464,21229.575764755664,24006.23764130494,22617.9067,20766.798785330786,24469.014620729817,20304.021805905904,24931.7916,16625.267398498687,21024.707321042977,21038.310490178257,20922,21329.75,20868,21261.1,20922,21329.75,20868,21261.1,18825,59.728213702489285,78.49757790539358,40.958849499584986,73.80523685,45.65119055031106
