time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1469397600,2172.8,2178.1,2161.7,2168.8,,,10246
1469484000,2168.3,2173.7,2159.5,2171.4,,,11492
1469570400,2171.6,2174.6,2158.5,2168.6,,,15058
1469656800,2168.4,2173.9,2159.2,2171.4,,,11744
1469743200,2170.9,2177.1,2162.9,2176,,,17428
1470002400,2179.5,2183,2165.6,2170.8,,,10600
1470088800,2171.3,2176.1,2147.1,2158.3,,,12932
1470175200,2157.3,2163.2,2150.3,2162.1,,,13954
1470261600,2161.2,2168.7,2158.8,2164.7,,,13554
1470348000,2164,2182.7,2164,2180.8,,,9724
1470607200,2180.4,2186.9,2177.3,2180.5,,,6286
1470693600,2179.7,2187.6,2178.1,2182.2,,,7516
1470780000,2181.4,2184.9,2171.5,2176.1,,,7704
1470866400,2175.7,2188.8,2173.4,2185.2,,,7680
1470952800,2185.3,2187.2,2178.8,2183.2,,,7614
1471212000,2184,2193.9,2183.5,2188.8,,,4564
1471298400,2188.5,2188.7,2178.1,2180.7,,,8410
1471384800,2180,2184,2167.8,2183.2,,,10706
1471471200,2183,2186.6,2178.5,2185.5,,,7998
1471557600,2185.4,2185.9,2174.5,2183.7,,,8418
1471816800,2183.7,2186.2,2175.5,2183.4,,,11752
1471903200,2182.4,2193.3,2181.2,2187.7,,,9234
1471989600,2187.1,2189.3,2170.9,2176.6,,,10700
1472076000,2176.5,2179.2,2169.4,2176.1,,,12356
1472162400,2175.8,2188.4,2159.4,2170.3,,,17920
1472421600,2168.9,2183.6,2166,2181.5,,,7684
1472508000,2181.1,2182.7,2169.9,2177.1,,,10620
1472594400,2176.8,2177,2160.6,2169.8,,,9410
1472680800,2170,2178,2155.9,2167.7,,,12122
1472767200,2167.6,2185.2,2165.6,2179.1,,,16168
1473026400,2180,2183.3,2176.4,2179.7,,,6748
1473112800,2180.1,2187.4,2174.4,2186.8,,,11768
1473199200,2186.1,2187.4,2178.4,2185.7,,,9712
1473285600,2185.6,2190.1,2177,2179.1,,,11270
1473372000,2178.1,2179.1,2123.4,2123.9,,,17158
1473631200,2123.3,2163.8,2108,2159,,,24650
1473717600,2157.5,2157.5,2119.6,2132.7,,,34456
1473804000,2132.1,2141.5,2119.2,2122.4,,,23422
1473890400,2121.6,2151.2,2114.7,2143.3,,,23260
1473976800,2143.3,2143.8,2129.9,2140,,,20044
1474236000,2140.1,2154.4,2135.7,2141,,,14348
1474322400,2141.4,2150.9,2136.5,2137,,,12518
1474408800,2137.3,2164.9,2133.8,2163.8,,,19624
1474495200,2163.5,2180.1,2160.3,2176.3,,,9542
1474581600,2175.5,2176.8,2163.6,2165.8,,,9486
1474840800,2163.1,2166.8,2144.3,2146.7,,,9102
1474927200,2146.7,2161.5,2140.3,2159.7,,,11280
1475013600,2159.3,2172.6,2151.2,2169.8,,,10304
1475100000,2169.5,2174,2144.4,2154.6,,,14790
1475186400,2152.7,2175.4,2143,2165.9,,,12768
1475445600,2165.4,2170.6,2153.5,2161.6,,,12652
1475532000,2161.1,2166.9,2143.2,2150.6,,,17774
1475618400,2150.3,2164.2,2147.3,2160.1,,,13050
1475704800,2159.6,2163.3,2149.7,2162.1,,,14020
1475791200,2161.8,2167.5,2144.4,2152.6,,,21010
1476050400,2158.2,2169.9,2154.8,2165.4,,,5716
1476136800,2165.4,2166.7,2127.8,2139.6,,,8514
1476223200,2139,2146.5,2132.4,2134.3,,,6951
1476309600,2133.5,2138.3,2113.9,2132.2,,,9149
1476396000,2132.4,2149.8,2128.7,2133.2,,,9256
1476655200,2132.2,2136.2,2123.3,2128.3,,,8025
1476741600,2128.5,2145.5,2126.4,2138,,,5275
1476828000,2137.6,2148.4,2132.6,2143.9,,,3892
1476914400,2142.7,2149.8,2132.5,2142.5,,,4128
1477000800,2141.8,2144.1,2129.2,2140.4,,,6372
1477260000,2142.9,2154.8,2140.7,2151.4,,,4323
1477346400,2150.5,2155.4,2141.2,2142.2,,,4786
1477432800,2140.9,2145.9,2130.8,2139.6,,,4422
1477519200,2139.4,2149.2,2128.3,2133.3,,,4450
1477605600,2132.7,2140.8,2118.6,2129.5,,,7518
1477864800,2121,2136,2121,2129,,,3707
1477951200,2129.3,2135,2096.9,2107.9,,,5715
1478037600,2108,2112.2,2093.2,2095.9,,,7490
1478124000,2093.5,2103.8,2084.9,2088.7,,,5544
1478210400,2088.8,2099.2,2084.2,2084.8,,,5967
1478473200,2111.5,2132,2108,2131.9,,,3403
1478559600,2131.5,2147.6,2123.3,2139.1,,,4603
1478646000,2140,2170.1,2031.5,2162.7,,,44160
1478732400,2162.2,2183.5,2150.9,2168.1,,,16644
1478818800,2168.1,2173.5,2151.8,2164.3,,,11317
1479078000,2167.3,2177.4,2155.7,2163.7,,,9098
1479164400,2163.8,2180.7,2161.4,2179.6,,,6076
1479250800,2180.3,2185,2169.2,2174.3,,,5175
1479337200,2174.4,2186.4,2171.9,2186.4,,,4411
1479423600,2186.2,2189.6,2178.7,2182.8,,,3957
1479682800,2181.6,2198.5,2180.7,2198.4,,,3118
1479769200,2197.8,2204.8,2194,2204.7,,,3755
1479855600,2202.2,2205.4,2194.2,2203.9,,,4731
1479942000,2203.9,2209.2,2199.8,2208.4,,,2223
1480028400,2208.3,2213.9,2204.8,2213.7,,,3399
1480287600,2209.8,2211.4,2200.1,2201.8,,,5249
1480374000,2201.8,2210.6,2197.6,2204.8,,,6295
1480460400,2205.1,2214.1,2200.2,2200.9,,,7758
1480546800,2199.3,2203.8,2186.9,2190.9,,,9990
1480633200,2190.7,2197.9,2185.1,2190.9,,,7508
1480892400,2183.4,2209.2,2179.6,2204.2,,,9036
1480978800,2204.5,2212.5,2200.9,2211.7,,,5436
1481065200,2212,2241.6,2206.7,2238.9,,,6983
1481151600,2240.1,2251.9,2233.3,2244.4,,,8068
1481238000,2246.4,2259.9,2245.5,2259.1,,,5583
1481497200,2260.7,2270.4,2252,2255.2,,,7054
1481583600,2256,2277.7,2252.6,2271.2,,,5994
1481670000,2271.2,2277.1,2247.8,2251.8,,,10214
1481756400,2253.6,2272.6,2251.7,2262.3,,,11957
1481842800,2261.8,2268.5,2254.3,2258.1,,,6200
1482102000,2260.6,2268.2,2258.5,2263.2,,,4307
1482188400,2263.2,2274,2262.4,2271.2,,,3597
1482274800,2271.7,2272.5,2265.7,2266,,,2706
1482361200,2265.5,2266.2,2255.9,2258.9,,,3149
1482447600,2260.4,2264.6,2258.2,2262.2,,,1991
1482793200,2263.6,2273.2,2261.6,2267.7,,,1552
1482879600,2268.2,2271.4,2247.5,2248.3,,,3607
1482966000,2248.3,2253.7,2243.4,2248.2,,,4076
1483052400,2248.4,2256.3,2231.9,2233.7,,,5463
1483398000,2247.1,2263.2,2243.8,2256.2,,,6504
1483484400,2257.4,2272.8,2255.9,2270.6,,,4756
1483570800,2270.3,2271.5,2259.8,2270,,,5412
1483657200,2269.2,2282.5,2264,2279.5,,,4709
1483916400,2276.4,2280.6,2269.2,2270.2,,,3156
1484002800,2270.5,2279.5,2265.1,2269.4,,,3910
1484089200,2268.9,2274.9,2260.4,2274.7,,,8553
1484175600,2275.7,2276.8,2253.9,2272.2,,,6500
1484262000,2270.4,2278.7,2268.3,2274.5,,,4464
1484521200,2274.6,2274.9,2270.1,2271,,,1315
1484607600,2271.1,2272.4,2262.5,2267,,,4290
1484694000,2267.5,2273.1,2263.2,2271.9,,,4159
1484780400,2271.7,2274.2,2257.9,2264.2,,,4684
1484866800,2263.4,2277.4,2263.4,2269.7,,,6322
1485126000,2271,2272.1,2256.6,2266.1,,,4820
1485212400,2265.8,2285.1,2264.2,2281.1,,,3816
1485298800,2280.3,2299.7,2279,2299.4,,,3554
1485385200,2298.7,2303.6,2294,2297.3,,,3631
1485471600,2297.3,2300.8,2291.4,2292.9,,,3458
1485730800,2286.5,2289.7,2267.3,2280.6,,,4613
1485817200,2279.6,2280.7,2266.6,2277.7,,,5464
1485903600,2279.2,2288.7,2272.1,2278.6,,,6761
1485990000,2278.8,2283.3,2268.2,2280.1,,,5274
1486076400,2280.1,2297.5,2274.1,2296.2,,,3846
1486335600,2296.1,2297.6,2287.2,2291,,,3713
1486422000,2291.7,2299.2,2288.3,2292.2,,,4212
1486508400,2291.9,2295.8,2284.9,2294.3,,,4304
1486594800,2294.8,2311.2,2289.1,2308.2,,,3711
1486681200,2306.9,2319.2,2306.3,2315.7,,,3699
1486940400,2316,2331.6,2316,2327.7,,,3287
1487026800,2328.2,2337.7,2322,2336.5,,,3766
1487113200,2337.2,2351.4,2333.1,2348.4,,,4097
1487199600,2348.9,2353.1,2338.4,2347.2,,,5766
1487286000,2347.7,2349.1,2338.3,2347.9,,,4741
1487545200,2348.3,2358.3,2347.8,2354.4,,,1943
1487631600,2354.3,2366.7,2350.8,2364.7,,,4017
1487718000,2364.2,2365.1,2356.6,2362.4,,,4439
1487804400,2362.2,2368.9,2354.9,2362.7,,,4354
1487890800,2364.2,2365.7,2350.8,2365.2,,,4975
1488150000,2363.8,2371.6,2362.1,2369.4,,,5241
1488236400,2369.9,2369.9,2358.6,2364.4,,,3983
1488322800,2363.4,2401.6,2361.8,2396,,,7258
1488409200,2394.5,2395,2379.7,2381,,,5302
1488495600,2380.7,2383.9,2374.4,2382.2,,,5775
1488754800,2371.6,2378.6,2367.9,2376.4,,,4744
1488841200,2374.9,2376,2365.1,2367.4,,,3749
1488927600,2367.9,2372.8,2359.4,2362.3,,,5298
1489014000,2363,2369,2354,2364.5,,,5971
1489100400,2364.8,2379.5,2362.1,2372.9,,,6265
1489356000,2370.2,2374.4,2367,2373.8,,,3735
1489442400,2373.1,2373.8,2357.4,2366.3,,,4690
1489528800,2366.3,2390.4,2365.8,2381.8,,,5718
1489615200,2382.1,2391.3,2376.7,2382.8,,,5263
1489701600,2382.3,2385.7,2376.7,2378.4,,,3680
1489960800,2377,2379.4,2369.1,2372.8,,,3802
1490047200,2372.2,2381.9,2341.5,2344.2,,,10071
1490133600,2343.7,2351.7,2335.7,2344.9,,,8703
1490220000,2345.3,2359,2341.5,2343.4,,,7502
1490306400,2344.4,2355.7,2335,2347.6,,,7767
1490565600,2339.9,2344.8,2320.9,2343.2,,,9173
1490652000,2343.9,2364.1,2337,2355.7,,,6267
1490738400,2355.6,2363.2,2352.2,2360.4,,,4836
1490824800,2360.1,2370.2,2356.9,2368.9,,,4473
1490911200,2368.9,2370.2,2360.4,2362.1,,,4213
1491170400,2361.3,2366.8,2343.6,2358.5,,,6150
1491256800,2358,2362.2,2348.5,2362,,,6066
1491343200,2362,2378.6,2347.1,2348.3,,,7750
1491429600,2348.3,2364.2,2340.8,2357.9,,,7684
1491516000,2358.1,2363.7,2339.9,2355.4,,,9857
1491775200,2355,2366.1,2350.6,2357,,,5481
1491861600,2357,2358.8,2336.4,2355.2,,,9091
1491948000,2354.9,2359.7,2341,2342.7,,,7490
1492034400,2342.7,2348.3,2327.4,2330.9,,,8108
1492380000,2328,2349.3,2326,2348.4,,,4304
1492466400,2348.2,2350.2,2333.8,2341.4,,,7526
1492552800,2340.9,2352.2,2334.5,2335.4,,,5678
1492639200,2336.3,2361.2,2335.6,2355.1,,,6212
1492725600,2355.4,2358.9,2343.7,2350.1,,,5335
1492984800,2369.1,2379.6,2368.4,2373.4,,,6837
1493071200,2372.9,2392.2,2371.1,2386.6,,,4362
1493157600,2386.1,2398.2,2385.1,2385.2,,,5988
1493244000,2384.8,2392.1,2382.1,2390.9,,,4896
1493330400,2389.6,2392.1,2382,2384.1,,,3935
1493589600,2384.4,2394.2,2380.9,2390.6,,,3461
1493676000,2389.6,2392.2,2385.5,2388.1,,,3366
1493762400,2387,2389.6,2379.3,2386,,,4339
1493848800,2385.2,2394.1,2379.8,2390.2,,,5171
1493935200,2389.7,2401.6,2382.7,2401.6,,,4472
1494194400,2405.8,2406.8,2393.5,2398.4,,,3762
1494280800,2397.9,2403.7,2392.2,2396.4,,,3083
1494367200,2394.3,2399.9,2390.3,2397.8,,,3687
1494453600,2397.2,2397.4,2381.3,2392.7,,,3529
1494540000,2392.9,2393.7,2386.7,2391.1,,,3832
1494799200,2391.3,2404.2,2390,2402,,,2479
1494885600,2401.1,2405.9,2395.5,2398.7,,,3226
1494972000,2397.4,2397.4,2356.2,2357.6,,,9538
1495058400,2356.8,2376.2,2345.8,2364.6,,,11982
1495144800,2364.9,2389.2,2362.1,2382.8,,,5089
1495404000,2382.8,2395.4,2379.6,2395.1,,,3953
1495490400,2394.6,2400.7,2388.1,2398.6,,,4841
1495576800,2398.3,2405.4,2396.1,2404.5,,,3750
1495663200,2404.2,2418.6,2403.7,2414.5,,,5020
1495749600,2413.9,2416.4,2408.9,2414.9,,,3706
1496008800,2415.6,2418,2414.9,2415.5,,,1089
1496095200,2415.1,2415.4,2408.6,2412.4,,,3554
1496181600,2411.1,2417.1,2403.2,2414.6,,,4943
1496268000,2413.9,2430.6,2410.9,2429.7,,,4409
1496354400,2429.5,2440,2427.3,2437.9,,,5766
1496613600,2436.1,2439.2,2433.3,2435.6,,,2758
1496700000,2434.9,2436.2,2426.9,2430.4,,,4127
1496786400,2429.6,2435.2,2424.3,2432.3,,,5472
1496872800,2431.8,2439.2,2427.7,2434.6,,,5715
1496959200,2427.9,2446.1,2415.4,2430.8,,,11857
1497218400,2430.1,2431.1,2419.2,2429.7,,,8893
1497304800,2428.3,2441.2,2427.1,2440.1,,,4864
1497391200,2440.1,2445.3,2427.9,2436.3,,,8509
1497477600,2435.5,2436,2418.5,2433.7,,,7074
1497564000,2432.7,2438.4,2422.3,2433.2,,,5128
1497823200,2435.7,2453.8,2434.7,2450.2,,,3484
1497909600,2449.9,2453.2,2436.5,2438.9,,,4021
1497996000,2437.7,2442.1,2430.3,2434.7,,,6711
1498082400,2434.2,2441.3,2430.4,2434.1,,,4632
1498168800,2433.9,2441.5,2431,2437.1,,,3579
1498428000,2434.9,2450,2432.4,2438.3,,,4005
1498514400,2438.2,2439.9,2419.4,2420.6,,,6579
1498600800,2419.9,2444.3,2416.2,2444.1,,,6536
1498687200,2444.1,2447.1,2404.7,2423.3,,,11347
1498773600,2423.2,2432.6,2417.2,2424,,,8024
1499032800,2424.8,2439.1,2424.6,2426.3,,,4755
1499119200,2425,2433.8,2423.8,2427.9,,,2510
1499205600,2426.6,2435.1,2421.2,2430.8,,,6847
1499292000,2430.3,2432.8,2407.9,2410.8,,,7349
1499378400,2411.8,2427,2410,2424.3,,,5812
1499637600,2424.8,2431.7,2421.2,2425.8,,,3518
1499724000,2425.3,2430,2412.3,2426.7,,,3680
1499810400,2426.6,2445.7,2424.4,2443.4,,,3750
