time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
2026-03-02T19:00:00Z,48820.00,49059.00,48750.00,48864.00,49180.80,49112.20,47928.92,49153.33,48541.12,47724.85,49357.40,47520.78,49561.46,47121.07,48768.40,48765.77,48820.00,49059.00,48750.00,48864.00,48820.00,49059.00,48750.00,48864.00,48106.00,49.38,65.45,33.31,61.43,37.33
2026-03-02T23:00:00Z,48852.00,48873.00,48564.00,48631.00,49161.16,49108.09,47892.12,49131.15,48511.63,47685.61,49337.66,47479.10,49544.16,47124.24,48704.74,48736.73,48852.00,48873.00,48564.00,48631.00,48852.00,48873.00,48564.00,48631.00,48125.06,49.27,65.39,33.16,61.36,37.19
2026-03-03T03:00:00Z,48632.00,48657.00,48443.00,48463.00,49136.23,49102.58,47854.76,49108.84,48481.80,47645.74,49317.85,47436.73,49526.87,47127.07,48592.74,48677.75,48632.00,48657.00,48443.00,48463.00,48632.00,48657.00,48443.00,48463.00,48143.74,49.18,65.30,33.05,61.27,37.08
2026-03-03T07:00:00Z,48461.00,48488.00,47966.00,48030.00,49096.72,49093.41,47816.91,49086.44,48451.68,47605.32,49298.03,47393.73,49509.62,47129.16,48332.01,48538.19,48461.00,48488.00,47966.00,48030.00,48461.00,48488.00,47966.00,48030.00,49059.00,49.08,65.18,32.97,61.15,37.00
2026-03-03T11:00:00Z,48031.00,48248.00,47747.00,47790.00,49050.05,49082.27,47778.95,49064.29,48421.62,47564.73,49278.51,47350.51,49492.73,47130.78,48080.88,48376.99,48031.00,48248.00,47747.00,47790.00,48031.00,48248.00,47747.00,47790.00,49037.14,48.96,65.05,32.87,61.02,36.90
2026-03-03T15:00:00Z,47794.00,48591.00,47617.00,48548.00,49032.12,49077.70,47741.12,49042.55,48391.84,47524.22,49259.46,47307.31,49476.36,47133.05,48297.31,48413.83,47794.00,48591.00,47617.00,48548.00,47794.00,48591.00,47617.00,48548.00,48985.53,48.83,64.90,32.75,60.88,36.77
2026-03-03T19:00:00Z,48549.00,48689.00,48396.00,48423.00,49010.37,49072.11,47703.20,49021.00,48362.10,47483.57,49240.63,47263.94,49460.26,47135.82,48355.54,48415.81,48549.00,48689.00,48396.00,48423.00,48549.00,48689.00,48396.00,48423.00,48903.42,48.70,64.77,32.63,60.75,36.65
2026-03-03T23:00:00Z,48425.00,48540.00,48265.00,48342.00,48986.50,49065.87,47665.02,48999.44,48332.23,47442.62,49221.84,47220.22,49444.24,47138.35,48349.27,48399.91,48425.00,48540.00,48265.00,48342.00,48425.00,48540.00,48265.00,48342.00,48826.24,48.59,64.66,32.51,60.65,36.53
2026-03-04T03:00:00Z,48341.00,48377.00,48214.00,48316.00,48962.55,49059.46,47626.60,48977.87,48302.24,47401.39,49203.08,47176.18,49428.30,47140.70,48333.85,48381.83,48341.00,48377.00,48214.00,48316.00,48341.00,48377.00,48214.00,48316.00,48753.68,48.49,64.59,32.39,60.57,36.41
2026-03-04T07:00:00Z,48314.00,48620.00,48251.00,48599.00,48949.57,49055.52,47588.04,48956.37,48272.21,47359.99,49184.43,47131.93,49412.48,47143.44,48456.70,48428.62,48314.00,48620.00,48251.00,48599.00,48314.00,48620.00,48251.00,48599.00,48685.48,48.40,64.55,32.25,60.51,36.29
2026-03-04T11:00:00Z,48597.00,48761.00,48353.00,48508.00,48933.80,49050.84,47549.35,48934.92,48242.14,47318.42,49165.85,47087.49,49396.78,47146.26,48480.47,48445.72,48597.00,48761.00,48353.00,48508.00,48597.00,48761.00,48353.00,48508.00,47617.00,48.32,64.50,32.14,60.46,36.19
2026-03-04T15:00:00Z,48509.00,48867.00,48486.00,48776.00,48928.16,49048.49,47510.45,48913.40,48211.92,47276.63,49147.22,47042.80,49381.05,47149.43,48617.40,48516.88,48509.00,48867.00,48486.00,48776.00,48509.00,48867.00,48486.00,48776.00,47639.88,48.26,64.42,32.10,60.38,36.14
2026-03-04T19:00:00Z,48778.00,48842.00,48698.00,48760.00,48922.16,49046.03,47471.20,48891.61,48181.40,47234.46,49128.35,46997.72,49365.08,47152.70,48683.47,48569.27,48778.00,48842.00,48698.00,48760.00,48778.00,48842.00,48698.00,48760.00,47688.96,48.23,64.31,32.15,60.29,36.17
2026-03-04T23:00:00Z,48703.00,48826.00,48562.00,48608.00,48910.94,49042.28,47431.54,48869.48,48150.51,47191.88,49109.13,46952.23,49348.79,47155.76,48648.50,48577.61,48703.00,48826.00,48562.00,48608.00,48703.00,48826.00,48562.00,48608.00,47736.09,48.22,64.17,32.26,60.19,36.25
2026-03-05T03:00:00Z,48608.00,48624.00,48456.00,48600.00,48899.83,49038.50,47391.60,48847.08,48119.34,47149.02,49089.66,46906.44,49332.24,47158.61,48626.03,48582.43,48608.00,48624.00,48456.00,48600.00,48608.00,48624.00,48456.00,48600.00,47781.32,48.22,64.05,32.39,60.09,36.35
2026-03-05T07:00:00Z,48600.00,48817.00,48421.00,48615.00,48889.66,49034.88,47351.52,48824.54,48088.03,47106.02,49070.05,46860.52,49315.55,47161.56,48620.92,48589.45,48600.00,48817.00,48421.00,48615.00,48600.00,48817.00,48421.00,48615.00,47824.75,48.22,63.94,32.50,60.01,36.43
2026-03-05T11:00:00Z,48616.00,48698.00,48241.00,48456.00,48874.17,49029.94,47311.18,48801.71,48056.45,47062.76,49050.13,46814.34,49298.55,47164.20,48544.51,48560.70,48616.00,48698.00,48241.00,48456.00,48616.00,48698.00,48241.00,48456.00,47866.44,48.23,63.87,32.60,59.96,36.51
2026-03-05T15:00:00Z,48459.00,48475.00,47646.00,47677.00,48831.41,49018.37,47270.58,48778.56,48024.57,47019.25,49029.89,46767.92,49281.23,47165.75,48142.57,48370.30,48459.00,48475.00,47646.00,47677.00,48459.00,48475.00,47646.00,47677.00,48867.00,48.23,63.82,32.64,59.93,36.54
2026-03-05T19:00:00Z,47673.00,47942.00,47553.00,47883.00,48797.54,49008.67,47229.91,48755.26,47992.59,46975.69,49009.49,46721.46,49263.71,47167.02,48022.30,48265.30,47673.00,47942.00,47553.00,47883.00,47673.00,47942.00,47553.00,47883.00,48842.58,48.20,63.81,32.60,59.91,36.50
2026-03-05T23:00:00Z,47896.00,48068.00,47868.00,47973.00,48768.09,48999.82,47189.32,48731.93,47960.62,46932.21,48989.03,46675.11,49246.13,47168.65,47999.46,48202.33,47896.00,48068.00,47868.00,47973.00,47896.00,48068.00,47868.00,47973.00,48791.00,48.14,63.79,32.50,59.88,36.41
2026-03-06T03:00:00Z,47973.00,48072.00,47973.00,48011.00,48741.06,48991.36,47148.72,48708.47,47928.60,46888.77,48968.43,46628.81,49228.39,47170.37,48004.81,48161.10,47973.00,48072.00,47973.00,48011.00,47973.00,48072.00,47973.00,48011.00,48741.48,48.08,63.76,32.39,59.84,36.31
2026-03-06T07:00:00Z,48012.00,48044.00,47721.00,47832.00,48708.59,48981.46,47108.05,48684.80,47896.43,46845.26,48947.60,46582.46,49210.39,47171.78,47924.74,48090.19,48012.00,48044.00,47721.00,47832.00,48012.00,48044.00,47721.00,47832.00,48693.94,48.01,63.70,32.32,59.77,36.24
2026-03-06T11:00:00Z,47831.00,47857.00,46974.00,47032.00,48648.71,48964.79,47067.32,48660.93,47864.12,46801.72,48926.53,46536.11,49192.13,47172.01,47511.11,47862.20,47831.00,47857.00,46974.00,47032.00,47831.00,47857.00,46974.00,47032.00,48648.30,47.92,63.59,32.26,59.67,36.17
