time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
2026-02-09T17:15:00Z,25007.5,25051.85,24978.5,25048.85,24733.09299988251,24637.631040668803,24545.90960115424,25115.259635209408,24830.584618181823,24451.01792881171,25210.151307551936,24356.126256469182,25305.042979894464,23889.59164886171,24971.524219677154,24844.970324269914,25007.5,25051.85,24978.5,25048.85,25007.5,25051.85,24978.5,25048.85,24554.034234733772,51.65678885340282,77.43027419160445,25.883303515201188,70.98690285705405,32.32667485
2026-02-09T21:15:00Z,25049.85,25050.85,25036.85,25040.85,24744.084321315277,24641.077356560523,24551.81066199331,25120.816011284936,24836.313336639123,24456.97643711137,25215.650236166875,24362.14221222943,25310.484461048814,23891.92617993689,25003.64458393848,24887.174348813685,25049.85,25050.85,25036.85,25040.85,25049.85,25050.85,25036.85,25040.85,24623.728441871044,51.74176621054947,77.60539716759092,25.878135253508027,71.13948942833055,32.34404299276839
2026-02-10T01:15:00Z,25003.93,25017.23,24975.43,25001.43,24753.27523841116,24644.157293683937,24557.669676785383,25126.342984371662,24842.006330578522,24462.89079218767,25221.121868969374,24368.11190758996,25315.900753567086,23894.165256495726,25002.618511928038,24911.79175,25003.93,25017.23,24975.43,25001.43,25003.93,25017.23,24975.43,25001.43,24683.66546,51.85121714711106,77.81012589,25.89230840180811,71.32039870608827,32.382035588133846
2026-02-10T05:15:00Z,25001.43,25040.88,24945.88,25012.88,24762.546837039332,24647.30877,24563.494769285262,25131.838753579734,24847.666761432498,24468.77077190285,25226.562750962144,24374.04677452044,25321.286748344555,23896.403545450186,25007.372915458727,24933.572114748487,25001.43,25040.88,24945.88,25012.88,25001.43,25040.88,24945.88,25012.88,24735.211295607824,51.969809392431486,78.00470080510085,25.934917979762126,71.49597795193351,32.44364083292947
2026-02-10T09:15:00Z,25012.88,25090.88,24950.88,24959.88,24769.594450002212,24649.980318782316,24569.28413238881,25137.289531523038,24853.286831955924,24474.61656586644,25231.95709804541,24379.94899934407,25326.62466456778,23898.638652983012,24985.36826239514,24939.240383448196,25012.88,25090.88,24950.88,24959.88,25012.88,25090.88,24950.88,24959.88,24779.540714222727,52.09663148696641,78.19029861817914,26.002964355753665,71.66688183537596,32.52638113855686
2026-02-10T13:15:00Z,24959.88,25045.88,24943.88,25038.88,24779.21179107356,24653.304247681615,24575.05499188414,25142.699945856908,24858.877468870523,24480.447499555343,25237.307438185704,24385.840007226547,25331.91493,23900.887454630145,25010.16158597722,24960.708628210246,24959.88,25045.88,24943.88,25038.88,24959.88,25045.88,24943.88,25038.88,24829.354999947092,52.23075079188681,78.37179759248404,26.089703991289593,71.83653589233474,32.62496569
2026-02-10T17:15:00Z,25038.88,25048.88,24982.88,25013.23,24787.569584249504,24656.38053616297,24580.79488595224,25148.04722534255,24864.421055647395,24486.252829387187,25242.589281907603,24391.710772822134,25337.131338472656,23903.14273643589,25011.58325877567,24972.02482656429,25038.88,25048.88,24982.88,25013.23,25038.88,25048.88,24982.88,25013.23,24871.19899995556,52.37267432779466,78.55096433360178,26.19438432198754,72.00639183,32.738956823439324
2026-02-10T21:15:00Z,25014.23,25028.23,25006.23,25027.23,24796.12888481202,24659.55018970004,24586.488511133295,25153.305053605003,24869.89678236915,24492.01908738801,25247.77447735029,24397.549663642723,25342.243901095575,23905.404721449853,25018.832784497383,24983.919273938372,25014.23,25028.23,25006.23,25027.23,25014.23,25028.23,25006.23,25027.23,24906.34795996267,52.52239802,78.72682370028315,26.317972346163245,72.17571728101817,32.869078765428235
2026-02-11T01:15:00Z,25028.23,25041.73,24992.23,25018.98,24804.087853211593,24662.622239360724,24592.131864672363,25158.457433399253,24875.294649035808,24497.744269884548,25252.84502818707,24403.356675096733,25347.232622974883,23907.656223363247,25018.90099311396,24991.473420317838,25028.23,25041.73,24992.23,25018.98,25028.23,25041.73,24992.23,25018.98,24935.873086368643,52.68007631083381,78.90294850988923,26.45720411,72.34723046012537,33.01292216154224
2026-02-11T05:15:00Z,25018.98,25056.53,24870.18,24959.18,24809.626858454038,24665.15692107559,24597.751343862445,25163.518926110017,24880.63513498623,24503.456746821183,25257.81352315128,24409.16214977992,25352.10812019254,23909.790448282212,24991.23076648347,24984.51551466164,25018.98,25056.53,24870.18,24959.18,25018.98,25056.53,24870.18,24959.18,25090.88,52.842362479903926,79.07403143605022,26.610693523757636,72.51611419701365,33.16861076279421
2026-02-11T09:15:00Z,24959.18,24982.68,24855.18,24916.68,24813.45018493782,24667.306690980928,24603.401238658327,25168.53239439954,24885.966816528933,24509.21271270146,25262.720920356405,24415.02418674459,25356.909446313275,23911.831722678406,24956.68953572835,24969.899747532927,24959.18,24982.68,24855.18,24916.68,24959.18,24982.68,24855.18,24916.68,25086.466,52.97741934526262,79.17418507880728,26.78065361171796,72.62499364542111,33.32984504510412
2026-02-11T13:15:00Z,24917.68,25009.68,24839.68,24874.68,24815.636964047186,24669.079112425537,24609.12917265713,25173.537848830507,24891.333510743818,24515.061059961565,25267.60596152607,24420.99295,25361.674074221635,23913.848284643293,24918.692471025584,24949.383803002424,24917.68,25009.68,24839.68,24874.68,24917.68,25009.68,24839.68,24874.68,25077.21456,53.07550380121158,79.16861242471771,26.98239517770545,72.64533526884118,33.505672333581984
