time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1765353600,6850.4,6853.9,6846.4,6849.4,,,2514
1765357200,6849.7,6851.9,6845.4,6847.4,,,2020
1765360800,6847.2,6851.9,6829.2,6835.7,,,3690
1765364400,6835.4,6844.5,6834,6839.9,,,2712
1765368000,6840.2,6840.4,6833.2,6837.9,,,2000
1765371600,6837.4,6850.9,6836.4,6841.7,,,2512
1765375200,6841.4,6845.9,6825.7,6843.7,,,5570
1765378800,6842.9,6847.2,6829.2,6834.9,,,5662
1765382400,6834.2,6851.2,6827.2,6848.4,,,4216
1765386000,6848.2,6854.4,6841.9,6851.2,,,2858
1765389600,6850.7,6853.2,6837.1,6841.1,,,3816
1765393200,6841.2,6893.2,6839.8,6891.7,,,12764
1765396800,6892.9,6902.6,6883.9,6888.1,,,8760
1765400400,6887.9,6890.6,6879.9,6888.9,,,2272
1765407600,6884.3,6886.6,6876.1,6878.1,,,2234
1765411200,6878.4,6878.4,6867.4,6870.1,,,2321
1765414800,6869.9,6870.6,6864.6,6865.1,,,1989
1765418400,6864.6,6865.1,6842.9,6846.9,,,3802
1765422000,6847.1,6847.1,6813.1,6830.4,,,6531
1765425600,6830.6,6836.9,6827.9,6832.6,,,3187
1765429200,6832.1,6833.6,6825,6831.4,,,2849
1765432800,6831.6,6833.4,6823.9,6832.9,,,2864
1765436400,6833.1,6838,6824.9,6837.2,,,2754
1765440000,6836.7,6838.2,6824.2,6837.4,,,5742
1765443600,6837.2,6853.4,6835.7,6850.7,,,3980
1765447200,6850.9,6852.4,6846.2,6848.2,,,3048
1765450800,6848.5,6859.4,6846.9,6858.2,,,2296
1765454400,6857.9,6872.2,6857.4,6869.7,,,3030
1765458000,6869.4,6870.9,6857.9,6859.9,,,3278
1765461600,6860.2,6870.4,6835.4,6838.2,,,6576
1765465200,6837.7,6880.2,6833.7,6869.4,,,8710
1765468800,6869.7,6882.2,6856.2,6867.2,,,7270
1765472400,6866.4,6892.7,6866.2,6885.4,,,5160
1765476000,6884.9,6898.4,6883.4,6891.9,,,4438
1765479600,6892,6904.7,6890.7,6900.7,,,2974
1765483200,6901.1,6903.9,6892.4,6903.6,,,3312
1765486800,6903.1,6924.4,6902.9,6920.3,,,3379
1765494000,6907.7,6911.4,6899.1,6900.4,,,2667
1765497600,6899.8,6903.6,6894.6,6896.9,,,3444
1765501200,6897,6902.9,6896.9,6902.6,,,2479
1765504800,6902.4,6907.6,6901.9,6905.6,,,1873
1765508400,6905.9,6906.6,6900.6,6902.5,,,1310
1765512000,6902.4,6902.9,6899.3,6900.6,,,857
1765515600,6901.1,6908.7,6900.4,6907.1,,,1184
1765519200,6907.4,6908.9,6902.9,6903.6,,,1033
1765522800,6903.4,6903.9,6900.7,6901.4,,,1114
1765526400,6901.7,6908.4,6899.7,6905.7,,,3038
1765530000,6905.4,6906.7,6888.2,6892.9,,,4062
1765533600,6892.7,6898.2,6888.3,6894.2,,,2782
1765537200,6893.9,6896.7,6886.2,6888.9,,,2752
1765540800,6888.4,6897.4,6885.7,6892.9,,,3034
1765544400,6892.7,6904,6891.4,6903.9,,,2418
1765548000,6904.2,6904.9,6882.2,6885.2,,,5764
1765551600,6885.4,6885.7,6822.9,6826.9,,,9792
1765555200,6825.2,6834.2,6801.2,6815.9,,,10706
1765558800,6814.9,6841.9,6813.2,6836.4,,,6854
1765562400,6836.7,6852.9,6833.4,6835.2,,,6318
1765566000,6835.4,6836.4,6822.2,6829.7,,,5426
1765569600,6829.9,6834.9,6810.7,6827.9,,,5731
1765573200,6827.4,6833.1,6826.1,6830.1,,,1285
1765753200,6831.6,6835.4,6816.6,6830.6,,,3622
1765756800,6830.5,6841.1,6829,6839.9,,,3259
1765760400,6840.1,6845.4,6836.4,6844.9,,,3340
1765764000,6845.4,6848.1,6841.9,6843.6,,,1894
1765767600,6843.8,6845.9,6841.1,6843.6,,,1672
1765771200,6843.6,6848.4,6839.6,6847.4,,,1482
1765774800,6847.1,6849,6844.4,6847.9,,,1659
1765778400,6847.6,6849,6842.8,6847.1,,,1796
1765782000,6847.4,6849.1,6840.9,6843.1,,,2304
1765785600,6843.2,6854,6839.7,6851.9,,,4254
1765789200,6851.7,6860.4,6849.4,6859.2,,,2922
1765792800,6858.9,6862.5,6857.8,6861.8,,,1542
1765796400,6861.9,6863.7,6859.7,6862.4,,,1078
1765800000,6862.2,6863.9,6856.2,6861.9,,,1776
1765803600,6861.7,6865.7,6857.8,6865.2,,,1998
1765807200,6864.9,6870,6834.4,6835.7,,,6544
