time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
11/04/2025,39593.5,40404.5,39008.5,40224.5,42017.11108,41605.41354,39427.8627,43498.19064,41463.02667,38749.47471,44176.57863,38071.08671,44854.96662,34341.60922,39848.29454,39941.208,39593.5,40404.5,39008.5,40224.5,39593.5,40404.5,39008.5,40224.5,36569.08,49.97004075,73.04855744,26.89152406,67.27892826,32.66115323
14/04/2025,40501.5,40791.5,39877.5,40468.5,41961.80354,41595.69633,39397.75934,43491.333,41444.54617,38715.49707,44173.59527,38033.23479,44855.85755,34353.83099,40135.65121,40054.81777,40501.5,40791.5,39877.5,40468.5,40501.5,40791.5,39877.5,40468.5,36655.8884,49.82380817,73.01731535,26.63030098,67.21893855,32.42867778
15/04/2025,40436.5,40788.5,40299.5,40322.5,41903.25699,41584.81431,39371.07005,43486.37072,41428.72039,38685.1866,44172.25417,37999.30316,44858.13762,34366.21224,40222.22292,40112.4923,40436.5,40788.5,40299.5,40322.5,40436.5,40788.5,40299.5,40322.5,36740.96063,49.70292709,72.98343624,26.42241793,67.16330895,32.24254522
16/04/2025,40155.5,40501.5,39375.5,39623.5,41821.8371,41568.05094,39347.86696,43483.4278,41415.64738,38658.60682,44172.68795,37969.34668,44861.94809,34377.27962,39944.81965,40007.13454,40155.5,40501.5,39375.5,39623.5,40155.5,40501.5,39375.5,39623.5,36824.33142,49.60634657,72.95776326,26.25492987,67.11990909,32.09278404
17/04/2025,39698.5,40093.5,38935.5,39210.5,41728.57506,41547.90093,39328.63174,43482.99735,41405.81455,38636.23747,44175.39162,37943.8432,44867.78589,34387.47373,39604.59103,39835.49252,39698.5,40093.5,38935.5,39210.5,39698.5,40093.5,38935.5,39210.5,36906.03479,49.51602548,72.93725205,26.09479891,67.08194541,31.95010555
21/04/2025,39001.5,39058.5,37801.5,38108.5,41599.28666,41518.50434,39313.64601,43485.34165,41399.49383,38618.36341,44180.62425,37923.0808,44875.90686,34395.44004,38911.41471,39463.39657,39001.5,39058.5,37801.5,38108.5,39001.5,39058.5,37801.5,38108.5,36986.1041,49.42351466,72.92801188,25.91901744,67.05188757,31.79514174
22/04/2025,38155.5,39280.5,38072.5,39186.5,41513.11571,41498.57268,39303.59117,43490.98679,41397.28898,38605.6919,44188.88606,37907.79264,44886.78533,34404.45028,39038.86859,39403.73673,38155.5,39280.5,38072.5,39186.5,38155.5,39280.5,38072.5,39186.5,37064.57201,49.31570166,72.90283857,25.72856475,67.00605434,31.62534898
23/04/2025,39637.5,40359.5,39473.5,39596.5,41444.66515,41482.31565,39298.02692,43499.38047,41398.70369,38597.80132,44199.60606,37897.57573,44899.83165,34415.39236,39297.23314,39445.2693,39637.5,40359.5,39473.5,39596.5,39637.5,40359.5,39473.5,39596.5,37141.47057,49.20784592,72.85636729,25.55932455,66.94423695,31.47145489
24/04/2025,39578.5,40217.5,39222.5,40075.5,41395.76639,41470.29158,39296.39023,43509.95247,41403.17135,38594.12986,44212.21284,37891.86948,44914.47322,34426.37031,39657.8236,39581.05813,39578.5,40217.5,39222.5,40075.5,39578.5,40217.5,39222.5,40075.5,37216.83116,49.11813932,72.79673369,25.43954494,66.87708509,31.35919354
25/04/2025,40108.5,40205.5,39681.5,40101.5,41349.54259,41458.59251,39298.79135,43522.83057,41410.81096,38594.78482,44226.83711,37890.77828,44930.84365,34437.6452,39863.38995,39693.19197,40108.5,40205.5,39681.5,40101.5,40108.5,40205.5,39681.5,40101.5,37290.68454,49.04516566,72.7126483,25.37768302,66.79577764,31.29455368
