time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1729735200,8284.4,8290.6,8280.6,8286.9,,,695
1729738800,8287.1,8290.1,8281.6,8282.9,,,404
1729742400,8282.4,8283.6,8274.4,8277.6,,,256
1729746000,8276.9,8280.9,8272.4,8279.4,,,354
1729749600,8279.6,8307.6,8279.6,8284.9,,,1056
1729753200,8287.1,8320.8,8281.1,8320.1,,,3459
1729756800,8319.6,8340.1,8308.3,8322.3,,,2375
1729760400,8322.1,8326.6,8305.1,8311.6,,,1698
1729764000,8311.8,8313.1,8301.1,8303.3,,,1390
1729767600,8303.1,8309,8290.6,8302.5,,,1098
1729771200,8302.2,8302.2,8292.5,8298.5,,,1542
1729774800,8298.2,8312.5,8286.2,8298.5,,,3041
1729778400,8299.2,8300.5,8276.8,8280.8,,,3144
1729782000,8281.3,8284.3,8258.3,8264.8,,,1927
1729785600,8264.3,8271.3,8256.8,8270.3,,,1596
1729789200,8269.8,8276.3,8268.3,8268.8,,,914
1729792800,8269,8274.3,8266.5,8269.3,,,959
1729796400,8268.8,8283.3,8266.5,8279.1,,,1066
1729800000,8279,8287.1,8278,8280.1,,,468
1729807200,8281.2,8282,8276.2,8278.7,,,308
1729810800,8278.8,8280.2,8276.3,8279.1,,,303
1729814400,8279.4,8289,8279.3,8286,,,611
1729818000,8285.7,8289,8281.2,8281.5,,,565
1729821600,8281.7,8286,8279.2,8283,,,335
1729825200,8283.2,8284,8274.7,8275.5,,,366
1729828800,8275.2,8276.2,8270,8270.7,,,476
1729832400,8271,8275.2,8265,8273.7,,,824
1729836000,8273.2,8285.2,8271.2,8271.2,,,622
1729839600,8271.7,8280.5,8253.2,8275.7,,,2543
1729843200,8276,8277,8251,8265.2,,,1877
1729846800,8265,8279,8261,8276.2,,,1380
1729850400,8276,8277.7,8252.5,8254,,,1183
1729854000,8253.7,8259.2,8246.2,8257.2,,,1216
1729857600,8257,8273.5,8256.2,8270.5,,,1330
1729861200,8270.7,8276.2,8250.2,8254.2,,,2740
1729864800,8254.5,8271.5,8250.2,8264.7,,,2797
1729868400,8265,8270,8244.5,8251,,,2033
1729872000,8250.7,8256.7,8246.7,8252.5,,,738
1729875600,8252.2,8253.7,8220.2,8225.7,,,1682
1729879200,8226,8238.2,8220.5,8236,,,1884
1729882800,8235.7,8238.5,8228.7,8234.4,,,1273
1729886400,8234.5,8235.7,8227.4,8228.8,,,574
1730070000,8246.1,8248,8241.8,8244.1,,,707
1730073600,8244,8258.3,8243.4,8251.7,,,1364
1730077200,8251.3,8267,8249.7,8253.5,,,915
1730080800,8253.2,8260.7,8248.7,8249.2,,,745
1730084400,8249,8250.5,8240.7,8244.2,,,510
1730088000,8244.5,8257,8242,8256.2,,,453
1730091600,8256.7,8257.7,8241,8242,,,448
1730095200,8242.2,8258.5,8240.5,8254.7,,,572
1730098800,8255.7,8275.2,8252.2,8252.2,,,891
1730102400,8252,8267.2,8228,8265.5,,,3114
1730106000,8266,8266.7,8238.7,8251,,,2359
1730109600,8249.7,8257,8230.5,8232.5,,,2209
1730113200,8232.2,8233.5,8216.2,8216.5,,,2073
1730116800,8216.7,8234,8206,8232.3,,,2111
1730120400,8231.8,8263,8231.8,8259.3,,,3415
1730124000,8259,8281.8,8251.3,8281.3,,,2403
1730127600,8281.8,8295.5,8279.3,8284,,,2072
1730131200,8284.3,8296.5,8280.3,8289,,,1754
1730134800,8288.8,8305.8,8288.5,8304.3,,,864
1730138400,8304.5,8309,8298.8,8302,,,833
1730142000,8301.8,8305.3,8295.8,8298.5,,,1059
1730145600,8298.8,8299.5,8294.5,8294.5,,,220
1730149200,8294.9,8296.5,8293.3,8296.5,,,191
1730156400,8293.2,8293.9,8289.6,8291.8,,,232
1730160000,8292.1,8294.6,8285.3,8292.1,,,657
1730163600,8292,8294.8,8280.8,8289.3,,,723
1730167200,8289.5,8296,8287.3,8291.3,,,528
1730170800,8291.5,8296,8281.5,8283,,,448
1730174400,8283.3,8295,8281,8294.3,,,447
1730178000,8294.5,8302,8291.5,8301.3,,,464
1730181600,8301.8,8312.3,8300.8,8310.3,,,390
1730185200,8310,8325.5,8308.5,8310.5,,,922
1730188800,8312,8325.8,8286.5,8305.3,,,3633
1730192400,8304.8,8325.5,8303,8314.3,,,2436
1730196000,8313.8,8314.3,8293,8293,,,1881
1730199600,8293.5,8299,8284.2,8286.2,,,1881
1730203200,8285.9,8287.2,8259.1,8261.4,,,1979
1730206800,8260.4,8264.9,8239.9,8255.6,,,3613
1730210400,8256.4,8261.1,8231.9,8239.4,,,3996
1730214000,8238.4,8241.9,8213.7,8218.4,,,2621
1730217600,8218.7,8224.7,8214.9,8219.9,,,1836
1730221200,8219.7,8222.7,8204.7,8208.7,,,1120
1730224800,8208.4,8212.9,8205.9,8206.7,,,792
1730228400,8207.2,8207.2,8199.7,8204.2,,,883
1730232000,8205.2,8209.4,8203,8203,,,612
1730239200,8206.2,8213.5,8205.8,8211.9,,,644
1730242800,8212,8212,8207.4,8209.9,,,602
1730246400,8209.8,8214.4,8206.2,8208.8,,,715
1730250000,8208.7,8211.7,8197.4,8197.7,,,552
1730253600,8197.9,8198.4,8183.9,8184.9,,,596
1730257200,8184.4,8185.4,8176.7,8178.9,,,432
1730260800,8178.7,8182.7,8176.2,8180.2,,,320
1730264400,8179.9,8183.9,8176.4,8177.4,,,318
1730268000,8177.2,8194.2,8173.9,8194.2,,,514
1730271600,8193.9,8195.2,8163.2,8164.7,,,1017
1730275200,8165.2,8205.9,8165.2,8181.9,,,3369
1730278800,8179.9,8198.4,8176.9,8186.1,,,2599
1730282400,8185.9,8208.4,8185.9,8194.6,,,2664
1730286000,8194.9,8199.9,8163.6,8164.6,,,2057
1730289600,8165.1,8188.4,8162.4,8180.2,,,2571
1730293200,8179.9,8200.9,8152.7,8197.9,,,5042
1730296800,8197.7,8197.9,8163.2,8174.9,,,5164
1730300400,8175.2,8178.2,8164.8,8166.8,,,3495
